source_id,ra,dec,pmra,pmdec,parallax_error,phot_g_n_obs,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag
2056935605573719168,308.0715257978108,36.35041516839742,NULL,NULL,NULL,96,20.57053,NULL,NULL
2056935674296691712,308.0600375187942,36.35928179834436,NULL,NULL,NULL,77,20.910606,NULL,20.292915
2056936189691865728,308.09030987241573,36.395925918673875,NULL,NULL,NULL,45,20.432243,NULL,NULL
2056936773806579968,308.0227154569664,36.41105497133955,NULL,NULL,NULL,68,20.306929,NULL,NULL
2056937564084209536,308.0306140851515,36.468947606719475,NULL,NULL,NULL,0,NULL,NULL,17.627441
2056938594878293376,308.160442937105,36.506480918724336,NULL,NULL,NULL,35,20.451473,NULL,NULL
2056939488226035328,308.1340269626034,36.53919178219371,NULL,NULL,NULL,112,20.761194,NULL,NULL
2056940828257304832,308.34574761904014,36.51638788890591,NULL,NULL,NULL,0,NULL,NULL,20.156893
2056941545516994688,308.2593128502833,36.54044921537387,NULL,NULL,NULL,0,NULL,NULL,19.688515
2056941957837542144,308.2819722472093,36.56271891333892,NULL,NULL,NULL,0,NULL,NULL,19.68016
2056943267796266880,308.3671156947544,36.571341741585535,NULL,NULL,NULL,78,20.854519,NULL,NULL
2056944951423493376,308.2846802189986,36.593807974237066,NULL,NULL,NULL,59,20.9853,NULL,NULL
2056945977926293376,308.18083128117684,36.64318406209526,NULL,NULL,NULL,0,NULL,NULL,19.580349
2056946154014370304,308.2606602241761,36.64801738362176,NULL,NULL,NULL,46,20.94212,NULL,NULL
2056947906361037056,308.30283602921605,36.718242182257505,NULL,NULL,NULL,0,NULL,NULL,NULL
2056949143319907328,307.6021552495654,36.107613155442344,NULL,NULL,NULL,53,19.41408,NULL,NULL
2056950036664116224,307.6143795461699,36.146688157765325,NULL,NULL,NULL,89,21.05714,NULL,NULL
2056952338771749504,307.6358236587788,36.2242356512493,NULL,NULL,NULL,43,21.076006,NULL,NULL
2056954194195395200,307.5647991879945,36.25716150429539,NULL,NULL,NULL,78,20.97328,NULL,20.088886
2056957733245426304,307.82296174473873,36.28420418517325,NULL,NULL,NULL,114,20.743916,NULL,NULL
2056958420443684736,307.826506932121,36.337123729437685,NULL,NULL,NULL,62,20.971497,NULL,NULL
2056959210718574592,307.792849851345,36.336792986213155,NULL,NULL,NULL,71,21.128489,NULL,NULL
2056959416876107392,307.8075061912914,36.38026736944518,NULL,NULL,NULL,67,21.089312,NULL,NULL
2056961718977697280,307.8643441305825,36.470870539948535,NULL,NULL,NULL,38,21.093359,NULL,NULL
2056965154954028032,307.8484237940065,36.533936629968785,NULL,NULL,NULL,41,21.144815,NULL,19.709208
2056965635994381824,307.7292716289541,36.534269474804326,NULL,NULL,NULL,60,19.899492,NULL,NULL
2056966082665356160,307.7680560810758,36.55633972057818,NULL,NULL,NULL,0,NULL,NULL,19.60593
2056966494984137088,307.4653546324824,36.26989472038575,NULL,NULL,NULL,62,21.163412,NULL,20.018648
2056966976018748032,307.4743056852603,36.31695536484139,NULL,NULL,NULL,48,21.168444,NULL,19.804302
2056967079102085632,307.51945949495365,36.33272567856875,NULL,NULL,NULL,43,21.130852,NULL,20.209412
2056968212970211712,307.4516556317401,36.36739646985126,NULL,NULL,NULL,0,NULL,NULL,19.920834
2056973813608103936,307.47431418195356,36.50605910240513,NULL,NULL,NULL,58,21.096996,NULL,NULL
2056976150065480064,307.6703459261518,36.53881596782419,NULL,NULL,NULL,130,20.768715,NULL,NULL
2056976287504460288,307.57684595097675,36.49612212010174,NULL,NULL,NULL,62,20.934319,NULL,NULL
2056978727050014336,307.63688654011827,36.596305567550814,NULL,NULL,NULL,0,NULL,NULL,NULL
2056979689124221184,307.54970255284354,36.54979057023364,NULL,NULL,NULL,42,21.117569,NULL,19.909172
2056983296898496896,307.59219626282993,36.722526775092085,NULL,NULL,NULL,89,19.648054,NULL,NULL
2056985461562525568,307.9265334101358,36.53246057605434,NULL,NULL,NULL,135,15.083304,NULL,NULL
2056985530276311168,307.910289643197,36.540396440128355,NULL,NULL,NULL,62,21.054724,NULL,NULL
2056985564637541120,307.9218942073344,36.558183427278884,NULL,NULL,NULL,94,20.645632,NULL,NULL
2056985908236083200,307.9520620114621,36.56193112427006,NULL,NULL,NULL,78,20.932646,NULL,NULL
2056986045671703424,307.97616773085014,36.58675675382347,NULL,NULL,NULL,35,20.902412,NULL,NULL
2056989206770150912,307.9062163402327,36.60964869271032,NULL,NULL,NULL,50,21.060856,NULL,NULL
2056989309850173952,307.92413222483117,36.614521638989316,NULL,NULL,NULL,44,21.14608,NULL,NULL
2056989550364998656,307.84113337176325,36.590737548831136,NULL,NULL,NULL,116,20.61997,NULL,NULL
2056990340641330944,307.8481714068293,36.662114259091965,NULL,NULL,NULL,50,21.155575,NULL,NULL
2056990581159334144,307.98245590303765,36.635954502273876,NULL,NULL,NULL,42,21.020285,NULL,NULL
2056991715031525888,307.91901045031153,36.68115711205194,NULL,NULL,NULL,49,20.980747,NULL,NULL
2056991955548886272,307.908576184668,36.70440957370831,NULL,NULL,NULL,69,21.025158,NULL,NULL
2056993158139690880,308.145465257089,36.67124057945379,NULL,NULL,NULL,100,20.952961,NULL,19.23387
2056993742252074752,308.19855579006236,36.73207094286876,NULL,NULL,NULL,70,20.826712,NULL,NULL
2056995803843546880,308.2668713926895,36.80261465399628,NULL,NULL,NULL,87,20.760658,NULL,NULL
2056998140298667520,308.11027172786015,36.81702752633654,NULL,NULL,NULL,121,20.887177,NULL,NULL
2056999029359729664,308.0724253619861,36.855439414487606,NULL,NULL,NULL,0,NULL,NULL,19.199516
2057001782433821056,307.81530739041716,36.66513493670721,NULL,NULL,NULL,74,19.511545,NULL,NULL
2057003672219830016,307.77946389286063,36.766637257690476,NULL,NULL,NULL,114,20.957882,NULL,NULL
2057007279989409408,307.68754671052886,36.81179999267636,NULL,NULL,NULL,49,21.021847,NULL,NULL
2057008001546562560,307.7084590614494,36.854772199080955,NULL,NULL,NULL,131,20.79021,21.720919,19.5177
2057008104630642816,307.7056779294089,36.885102085071246,NULL,NULL,NULL,58,21.060436,21.174215,20.296146
2057008791817825536,307.8327453355716,36.88344442878261,NULL,NULL,NULL,69,20.833828,NULL,NULL
2057015251451232128,307.88896791389385,36.97078282083022,NULL,NULL,NULL,67,20.927328,NULL,NULL
2057015354530860160,307.91337800295554,36.958728871485874,NULL,NULL,NULL,0,NULL,NULL,19.177097
2057018068949880576,307.93868502334215,37.050882187210064,NULL,NULL,NULL,50,21.191515,NULL,NULL
2057019615134607104,305.14740228112777,34.29336168475317,NULL,NULL,NULL,0,NULL,NULL,19.79501
2057021638066971648,305.232730756229,34.35787612365623,NULL,NULL,NULL,0,NULL,NULL,19.774757
2057022432644286848,305.2063498269112,34.37815083103753,NULL,NULL,NULL,121,19.84576,NULL,NULL
2057022604440221696,305.2379375335715,34.41312525178976,NULL,NULL,NULL,39,21.24982,NULL,NULL
2057023635224062720,305.06780322698745,34.34290693938237,NULL,NULL,NULL,0,NULL,NULL,19.745893
2057025834255366912,305.16629651244915,34.443237943721236,NULL,NULL,NULL,336,19.707546,NULL,NULL
2057026968118161152,305.1344651293742,34.48754879773337,NULL,NULL,NULL,0,NULL,NULL,19.78663
2057027964559386752,305.3419726100305,34.42902659095915,NULL,NULL,NULL,119,20.89556,NULL,NULL
2057028647452507904,305.40588364694946,34.492845282810904,NULL,NULL,NULL,50,21.019552,NULL,NULL
2057028686105365376,305.3847236203118,34.49488229122018,NULL,NULL,NULL,0,NULL,NULL,19.529951
2057029442018285184,305.2973163335216,34.51097199867215,NULL,NULL,NULL,52,21.21989,NULL,NULL
2057030266651681152,305.44918164982386,34.53326150407067,NULL,NULL,NULL,96,20.905846,NULL,NULL
2057030919486720896,305.48289161258776,34.59526505922197,NULL,NULL,NULL,41,21.003489,NULL,NULL
2057031778480387072,305.4174419075053,34.607619546638944,NULL,NULL,NULL,61,20.135275,NULL,NULL
2057032809272866944,305.2314066413743,34.56976702545116,NULL,NULL,NULL,69,21.053719,NULL,NULL
2057033805706324864,305.1808284687451,34.59520801605838,NULL,NULL,NULL,107,20.925034,NULL,NULL
2057036691924197760,305.33476892470577,34.75301036586814,NULL,NULL,NULL,69,21.069935,NULL,NULL
2057039990459141376,305.1175396448267,34.62472898286486,NULL,NULL,NULL,0,NULL,NULL,19.56058
2057041742805298944,304.9289068302674,34.56795125411188,NULL,NULL,NULL,69,17.686878,NULL,NULL
2057045277567591296,304.9693337697262,34.716340820255205,NULL,NULL,NULL,0,NULL,NULL,20.028502
2057045591096587648,305.1533733800444,34.61123917747618,NULL,NULL,NULL,77,21.110487,NULL,NULL
2057045900334531584,305.133085595352,34.64963513069683,NULL,NULL,NULL,63,20.958853,NULL,NULL
2057046140852287488,305.19105671692483,34.65160337668131,NULL,NULL,NULL,0,NULL,NULL,19.807999
2057048820911990016,305.19591098451247,34.73657183628481,NULL,NULL,NULL,41,21.130852,NULL,NULL
2057050470179402496,305.1097641466903,34.74105254530226,NULL,NULL,NULL,78,21.025303,NULL,NULL
2057051294821885824,305.00295844704885,34.75092985289846,NULL,NULL,NULL,0,NULL,NULL,19.728422
2057051535330830336,305.0268816849036,34.79853904128578,NULL,NULL,NULL,99,20.789665,NULL,NULL
2057054077951934208,305.15151356487814,34.905640713114664,NULL,NULL,NULL,50,21.146389,NULL,NULL
2057054936957169408,305.5326573007737,34.65857983859892,NULL,NULL,NULL,43,21.166838,NULL,NULL
2057055177464106112,305.54209895344115,34.67503859947355,NULL,NULL,NULL,52,21.00456,NULL,NULL
2057055246183627008,305.5354012702523,34.6911372167653,NULL,NULL,NULL,105,21.016151,NULL,NULL
2057055967740084864,305.5087395197595,34.6897278509793,NULL,NULL,NULL,91,21.01577,NULL,NULL
2057056036457694976,305.4945791411349,34.69790140204712,NULL,NULL,NULL,80,20.927158,NULL,NULL
2057056242616169984,305.482991999406,34.71188649151454,NULL,NULL,NULL,75,20.43423,NULL,NULL
2057056483136699520,305.5012931409658,34.76436382787846,NULL,NULL,NULL,0,NULL,NULL,NULL
2057057135980420352,305.6237524628858,34.746161876242304,NULL,NULL,NULL,87,20.431126,NULL,NULL
2057057239048302336,305.668127961339,34.77363982668813,NULL,NULL,NULL,103,20.800177,NULL,NULL
2057060365793305984,305.4192463815551,34.77550072402338,NULL,NULL,NULL,112,20.931145,NULL,NULL
2057061190418590976,305.49052905767957,34.800709347588985,NULL,NULL,NULL,68,20.93834,NULL,NULL
2057061534024131200,305.5380417905987,34.838202444793545,NULL,NULL,NULL,55,20.213888,NULL,NULL
2057061808896341760,305.51767728652806,34.863656326801774,NULL,NULL,NULL,82,20.998144,NULL,NULL
2057062496088786176,305.44770519699625,34.88115386408552,NULL,NULL,NULL,52,21.013762,NULL,NULL
2057062874046854656,305.50408941102705,34.90658326687989,NULL,NULL,NULL,89,20.972305,NULL,NULL
2057063114563561728,305.6790465024454,34.785072896954155,NULL,NULL,NULL,38,21.128468,NULL,19.721443
2057064626393181312,305.638542536553,34.87188386694547,NULL,NULL,NULL,86,20.972244,NULL,NULL
2057064935630732928,305.71506208796137,34.90804294799157,NULL,NULL,NULL,46,20.796654,NULL,18.933346
2057065073069768832,305.66843342046656,34.90202139160463,NULL,NULL,NULL,114,19.24427,NULL,NULL
2057065107429539456,305.65801738496776,34.91201184297427,NULL,NULL,NULL,67,20.982603,NULL,NULL
2057065210508715520,305.69353885666925,34.93006842990133,NULL,NULL,NULL,57,20.604784,NULL,NULL
2057065382309122688,305.760684958226,34.88368424071735,NULL,NULL,NULL,43,21.250277,NULL,NULL
2057065863343537792,305.8179269005469,34.92538862884353,NULL,NULL,NULL,90,20.726616,NULL,NULL
2057066894135910272,305.71685025784063,34.969519120875276,NULL,NULL,NULL,44,21.23683,NULL,NULL
2057067478251463296,305.77258198041517,35.04084611779758,NULL,NULL,NULL,62,21.043425,NULL,NULL
2057067650051222784,305.6149030805903,34.89931105113395,NULL,NULL,NULL,92,20.99344,NULL,NULL
2057069230608456576,305.5828820902695,34.97179354445599,NULL,NULL,NULL,65,19.588854,NULL,NULL
2057069402397061376,305.6211255066246,35.004535481708714,NULL,NULL,NULL,67,20.842659,NULL,NULL
2057069849073456384,305.7023481460212,34.985915389035405,NULL,NULL,NULL,95,21.006947,NULL,NULL
2057070055233258880,305.65486524140675,35.00597616945056,NULL,NULL,NULL,46,21.18503,NULL,NULL
2057070227030668928,305.6899125651366,35.032058235607344,NULL,NULL,NULL,101,21.131992,NULL,NULL
2057070879865838080,305.62880410944126,35.030862874036245,NULL,NULL,NULL,110,19.551743,NULL,NULL
2057071120385712128,305.62406560823325,35.038974304414296,NULL,NULL,NULL,42,20.862883,NULL,NULL
2057071154743813760,305.60211691239095,35.04064760195871,NULL,NULL,NULL,175,20.756788,NULL,NULL
2057071429621599744,305.68092868181776,35.06871106474325,NULL,NULL,NULL,105,21.054037,NULL,NULL
2057071841946143744,305.6796625723062,35.11563039247685,NULL,NULL,NULL,37,20.545856,NULL,NULL
2057072563494536704,305.37328286810003,34.852948629924015,NULL,NULL,NULL,69,21.109123,NULL,NULL
2057074384560322176,305.3959580069794,34.89242336677645,NULL,NULL,NULL,41,21.18616,NULL,NULL
2057076961540708736,305.2901921434317,34.9481796598685,NULL,NULL,NULL,123,20.919298,NULL,NULL
2057077270777630592,305.2857765084961,34.959673404751264,NULL,NULL,NULL,60,21.046268,NULL,NULL
2057077442577048320,305.2209348727178,34.932418828453784,NULL,NULL,NULL,51,21.165136,NULL,NULL
2057079194923636352,305.40028138908167,35.029777228071964,NULL,NULL,NULL,69,21.039888,NULL,NULL
2057079641600244608,305.3078650706214,35.02129092487481,NULL,NULL,NULL,0,NULL,NULL,NULL
2057079847756986752,305.30259987933783,35.058982090766385,NULL,NULL,NULL,109,21.064371,NULL,NULL
2057080260074925952,305.3388904644212,35.07758152715367,NULL,NULL,NULL,37,21.173334,NULL,NULL
2057080260075532672,305.33449323207964,35.076030175291876,NULL,NULL,NULL,44,21.295893,NULL,20.329372
2057080290136208896,305.35393462623927,35.08894859084845,NULL,NULL,NULL,43,21.029408,NULL,NULL
2057081119075319040,305.5064374413993,35.01283510610304,NULL,NULL,NULL,96,20.388493,NULL,NULL
2057081531384899328,305.52812746469465,35.02966900153163,NULL,NULL,NULL,145,20.775703,NULL,NULL
2057081634464136320,305.5318062252008,35.05163446210785,NULL,NULL,NULL,41,21.107319,NULL,20.090849
2057082321659717376,305.46754708498247,35.07324154204741,NULL,NULL,NULL,35,21.287827,NULL,NULL
2057083077574616192,305.63011621678965,35.09713105990737,NULL,NULL,NULL,86,20.957672,NULL,NULL
2057084108365338752,305.55243371855966,35.11551367691826,NULL,NULL,NULL,129,20.688246,NULL,NULL
2057086822784953088,305.40128521922884,35.15619298214801,NULL,NULL,NULL,84,20.154648,NULL,NULL
2057087819217490304,305.5075470739056,35.2063035461013,NULL,NULL,NULL,89,20.76114,NULL,NULL
2057088540772197120,305.4845796272636,35.215576306250505,NULL,NULL,NULL,75,21.007385,NULL,NULL
2057091461351102848,304.7980398178086,34.725256848998065,NULL,NULL,NULL,70,20.737864,NULL,NULL
2057092251626060544,304.94489015378974,34.73537023149163,NULL,NULL,NULL,58,21.083841,NULL,NULL
2057093488576663552,304.91258053677603,34.80001240227282,NULL,NULL,NULL,0,NULL,NULL,19.698307
2057093694734150272,304.8554950718852,34.82262391533322,NULL,NULL,NULL,42,21.084652,NULL,NULL
2057094416290045056,304.7272335029778,34.76116164312511,NULL,NULL,NULL,58,21.054787,NULL,18.988426
2057096684032774272,304.8606638889748,34.83949318002862,NULL,NULL,NULL,53,21.06005,NULL,NULL
2057101494400635392,305.1248522395633,34.97720834248196,NULL,NULL,NULL,54,19.297062,NULL,NULL
2057101872351767040,305.0037777535634,34.94778953592946,NULL,NULL,NULL,0,NULL,NULL,18.869247
2057102628267296128,305.0538909232512,35.02970436895306,NULL,NULL,NULL,134,20.769537,NULL,NULL
2057103452901414272,304.940642883601,34.95663851800161,NULL,NULL,NULL,43,21.21097,NULL,NULL
2057105583203567744,305.04053882562823,35.03683095663033,NULL,NULL,NULL,59,20.957355,NULL,NULL
2057110153049835264,304.7513393443532,34.947945541601605,NULL,NULL,NULL,0,NULL,NULL,20.148256
2057112558231802496,304.5852599463392,34.99664344569572,NULL,NULL,NULL,53,21.006475,NULL,18.777035
2057114207504189312,304.6302641511693,35.0287052693786,NULL,NULL,NULL,43,21.060932,NULL,NULL
2057115478809044864,304.6517069132905,35.087290676539006,NULL,NULL,NULL,111,20.913164,NULL,NULL
2057117128076051456,304.78762587789913,35.02927648526987,NULL,NULL,NULL,40,21.128582,NULL,NULL
2057118326372582912,304.9246166154517,35.101499269320065,NULL,NULL,NULL,132,20.970652,NULL,NULL
2057118365027301120,304.87080092766826,35.08659961955601,NULL,NULL,NULL,59,21.133541,NULL,NULL
2057118639905619968,304.94056355839047,35.10883733193856,NULL,NULL,NULL,44,21.140291,NULL,19.69983
2057119739421881088,304.88961345427526,35.151853507242905,NULL,NULL,NULL,88,20.852526,NULL,NULL
2057121182525499520,304.73012682764636,35.139913810982634,NULL,NULL,NULL,13,20.42516,NULL,NULL
2057123622067468160,304.7740111143693,35.20349371719221,NULL,NULL,NULL,0,NULL,NULL,19.64095
2057124549780287488,304.799679730361,35.2833222785274,NULL,NULL,NULL,60,21.026464,NULL,NULL
2057124721579516672,305.1699550145552,34.97028313423377,NULL,NULL,NULL,120,20.822855,NULL,NULL
2057125271335738368,305.2123614279459,35.02413250694307,NULL,NULL,NULL,81,20.925331,NULL,NULL
2057125644996654208,305.198455129287,35.05223122192619,NULL,NULL,NULL,63,21.073624,NULL,19.827118
2057126954962528512,305.22399086175886,35.06645503053589,NULL,NULL,NULL,56,21.070518,NULL,NULL
2057127435998835712,305.28727992917663,35.09335444157976,NULL,NULL,NULL,77,20.98265,NULL,NULL
2057128191915421056,305.2109726704025,35.145129843462506,NULL,NULL,NULL,0,NULL,NULL,19.764091
2057129012251506304,305.231199130657,35.20376809210633,NULL,NULL,NULL,0,NULL,NULL,20.14553
2057131730966808576,305.1701627690384,35.20422467567697,NULL,NULL,NULL,88,20.807068,NULL,NULL
2057131971484916864,305.22008743115356,35.220012983327514,NULL,NULL,NULL,51,21.052706,NULL,NULL
2057132212003164672,305.1778984827114,35.22799998602243,NULL,NULL,NULL,0,NULL,NULL,19.861057
2057132658681141760,305.09154408781706,35.224207681766316,NULL,NULL,NULL,82,20.96886,NULL,NULL
2057132933562035456,305.15775672927276,35.24201524813195,NULL,NULL,NULL,68,20.86043,NULL,NULL
2057137915719631488,305.25268564130914,35.243647429025685,NULL,NULL,NULL,129,20.872229,NULL,NULL
2057138259318134272,305.2285115736627,35.287529091511765,NULL,NULL,NULL,77,20.916801,NULL,NULL
2057138602916125952,305.3237580167068,35.31611504689914,NULL,NULL,NULL,66,21.05395,NULL,19.408821
2057139152674672128,305.2338305485164,35.31463409656786,NULL,NULL,NULL,172,20.330446,NULL,NULL
2057139393188625024,305.2006724351613,35.32920264998247,NULL,NULL,NULL,94,20.197144,NULL,NULL
2057139496267860736,305.2021514747672,35.34601110058138,NULL,NULL,NULL,0,NULL,NULL,19.934816
2057143172760029440,304.9918350885529,35.22629995995688,NULL,NULL,NULL,48,21.20411,NULL,19.099104
2057143275839226112,305.02855406984276,35.24990267067573,NULL,NULL,NULL,51,21.132,NULL,NULL
2057145230048172288,305.1248510868598,35.32529523963013,NULL,NULL,NULL,0,NULL,NULL,19.481058
2057146093337866496,305.0193681697402,35.35312254752354,NULL,NULL,NULL,126,20.698874,NULL,NULL
2057147841385677568,304.83918710540894,35.305687023595816,NULL,NULL,NULL,19,20.851414,NULL,NULL
2057149872909120512,305.04568216637483,35.43239321317965,NULL,NULL,NULL,74,20.932976,NULL,NULL
2057150693246688640,305.01593319901644,35.46339366967345,NULL,NULL,NULL,74,21.005077,NULL,NULL
2057151178578990592,305.1590990829317,35.352656234615466,NULL,NULL,NULL,51,21.142092,NULL,NULL
2057152484253231232,305.10739598427097,35.40520219037755,NULL,NULL,NULL,97,20.128609,NULL,NULL
2057152690408554368,305.1119883707714,35.44686971211978,NULL,NULL,NULL,58,21.053768,NULL,NULL
2057153205804834944,305.14617101085497,35.48248817942216,NULL,NULL,NULL,97,20.902838,NULL,NULL
2057154614553395328,305.21943511580116,35.50617980618701,NULL,NULL,NULL,85,20.91762,NULL,NULL
2057154958151750784,305.24645728258156,35.52372814132964,NULL,NULL,NULL,72,20.916145,NULL,NULL
2057154992510535168,305.2288515017755,35.520900668712315,NULL,NULL,NULL,119,20.99528,NULL,NULL
2057155542265938304,305.0565399540906,35.42761045550821,NULL,NULL,NULL,151,20.155924,NULL,NULL
2057156298181096576,305.08895518722596,35.49011750297223,NULL,NULL,NULL,32,21.071108,NULL,NULL
2057156538699400448,305.10704710495315,35.531210301125434,NULL,NULL,NULL,36,21.118795,NULL,19.345116
2057156676138753280,305.0236535241443,35.483163029064606,NULL,NULL,NULL,48,21.275015,NULL,NULL
2057157672570111872,305.1661838672896,35.51307914978843,NULL,NULL,NULL,132,20.736464,NULL,NULL
2057158565923943680,305.16566321990376,35.58680668323483,NULL,NULL,NULL,102,20.743483,NULL,NULL
2057159764212873728,305.16541969863766,35.657410653996614,NULL,NULL,NULL,40,21.202084,NULL,NULL
2057160421347453184,305.91203075497054,35.009893555640154,NULL,NULL,NULL,42,21.057045,NULL,NULL
2057160868021786880,305.90884804731616,35.06682479458931,NULL,NULL,NULL,56,20.979532,NULL,NULL
2057161933172322176,305.8649782870835,35.10456217899434,NULL,NULL,NULL,95,20.929033,NULL,NULL
2057161967532075904,305.8737342062637,35.11958746692671,NULL,NULL,NULL,63,20.47051,NULL,NULL
2057163307562557824,305.9229564181435,35.12527776501142,NULL,NULL,NULL,43,21.1333,NULL,NULL
2057163685524234112,305.8962302197531,35.16760857018057,NULL,NULL,NULL,78,20.49065,NULL,NULL
2057164853750983552,305.81863555144656,35.111425830585176,NULL,NULL,NULL,95,21.0583,NULL,NULL
2057165025550189312,305.8236841633233,35.14115776045435,NULL,NULL,NULL,0,NULL,NULL,19.986746
2057165089972656512,305.79273371355134,35.13435071112899,NULL,NULL,NULL,185,19.669207,NULL,NULL
2057165128628016640,305.8097995636755,35.14197195537926,NULL,NULL,NULL,68,20.233828,NULL,NULL
2057165128629417472,305.806007903809,35.13718016228933,NULL,NULL,NULL,77,21.01826,NULL,19.941418
2057166056346180096,305.79840540650446,35.170433985558425,NULL,NULL,NULL,93,20.907196,NULL,NULL
2057166606096793216,305.8747967343476,35.167102182387055,NULL,NULL,NULL,119,20.917326,NULL,NULL
2057166949697654528,305.8484369843094,35.2139050595523,NULL,NULL,NULL,70,20.949898,NULL,NULL
2057167362008297088,305.873381516205,35.233320461157895,NULL,NULL,NULL,69,20.983616,NULL,NULL
2057167499447223424,305.89587028264395,35.24739349241601,NULL,NULL,NULL,65,20.848873,NULL,NULL
2057167602530549120,305.83196651904404,35.2019238514768,NULL,NULL,NULL,63,20.844048,NULL,NULL
2057167739971744768,305.8549438523681,35.22608449227493,NULL,NULL,NULL,67,21.13954,NULL,19.773426
2057167980487683712,305.8104065586709,35.24334271958515,NULL,NULL,NULL,84,21.03898,NULL,NULL
2057168083562940800,305.8209552037423,35.25824804253267,NULL,NULL,NULL,66,21.008705,NULL,NULL
2057168152286328960,305.86484593337735,35.248588082974905,NULL,NULL,NULL,95,21.000692,NULL,NULL
2057168221001827968,305.8558145461313,35.26266583726061,NULL,NULL,NULL,57,20.765657,NULL,NULL
2057168358440755328,305.8870714820273,35.28218382768107,NULL,NULL,NULL,128,20.76111,NULL,NULL
2057168805123886336,306.05475893319124,35.17143354898143,NULL,NULL,NULL,66,21.064402,NULL,NULL
2057170484453257472,306.0770009196872,35.27136011292459,NULL,NULL,NULL,0,NULL,NULL,19.563047
2057170694909742720,306.0136730729262,35.27497747876299,NULL,NULL,NULL,45,21.120987,NULL,19.510572
2057172859569625472,306.08085838383414,35.365059581470604,NULL,NULL,NULL,69,20.821716,NULL,NULL
2057172923993345152,306.1291439410196,35.379287458130676,NULL,NULL,NULL,61,21.213083,NULL,19.625834
2057172997009288832,306.11205150372996,35.39516672952404,NULL,NULL,NULL,83,20.982424,NULL,NULL
2057173959078041600,305.9533833153397,35.321941605830574,NULL,NULL,NULL,62,20.810257,NULL,NULL
2057174646280573440,305.89113566295526,35.33762241497332,NULL,NULL,NULL,85,17.980143,NULL,NULL
2057175230394685056,305.948137270398,35.39841298780014,NULL,NULL,NULL,74,21.03317,NULL,19.407574
2057175917589432960,306.08508351948075,35.39700071011326,NULL,NULL,NULL,61,21.109537,NULL,NULL
2057176639137721728,305.96425441327966,35.39380086573629,NULL,NULL,NULL,112,20.2247,NULL,NULL
2057177463775557632,305.68218501628417,35.14425004422706,NULL,NULL,NULL,53,21.035965,NULL,NULL
2057177532493692544,305.6752216463904,35.15858974348767,NULL,NULL,NULL,51,21.035694,NULL,NULL
2057177738653470592,305.66387837897247,35.164231129287344,NULL,NULL,NULL,45,21.14495,NULL,NULL
2057178009235767808,305.72235932932523,35.19367704250267,NULL,NULL,NULL,140,20.823948,NULL,NULL
2057183304934975104,305.5245525770599,35.323811831843464,NULL,NULL,NULL,51,17.928276,NULL,NULL
2057184026488852736,305.59671777201953,35.38935343800478,NULL,NULL,NULL,40,21.146883,NULL,NULL
2057186500386584064,305.88098848755567,35.38142307377908,NULL,NULL,NULL,0,NULL,NULL,19.524143
2057186672189025536,305.85643590471193,35.374547265895934,NULL,NULL,NULL,79,20.166903,NULL,NULL
2057187153223920512,305.8708066353252,35.41984479816147,NULL,NULL,NULL,60,20.917498,NULL,NULL
2057187668617177344,305.8076826089962,35.40260859089208,NULL,NULL,NULL,0,NULL,NULL,19.641266
2057189420963564160,305.98882634126716,35.50726675317299,NULL,NULL,NULL,59,21.176876,NULL,19.853857
2057197358059460096,306.2970457635791,35.45202247910491,NULL,NULL,NULL,85,20.931044,NULL,NULL
2057198079623054720,306.3172774131286,35.48686514535816,NULL,NULL,NULL,85,20.872343,NULL,NULL
2057198148333483520,306.30499322258447,35.49801337402496,NULL,NULL,NULL,69,20.91974,NULL,NULL
2057198625079431424,306.23119163093156,35.490307873097215,NULL,NULL,NULL,0,NULL,NULL,19.434639
2057198732457798144,306.2359058884583,35.517024464250305,NULL,NULL,NULL,77,20.251623,NULL,NULL
2057203611532269824,306.2023169840774,35.64487001375466,NULL,NULL,NULL,133,20.814281,NULL,NULL
2057204951561685120,306.3454376738672,35.552947329280656,NULL,NULL,NULL,42,19.975086,NULL,NULL
2057205535683801728,306.397917986794,35.613559468775634,NULL,NULL,NULL,58,20.985388,NULL,NULL
2057205604403004800,306.3887171158857,35.631078452480196,NULL,NULL,NULL,97,20.92224,21.915447,NULL
2057206429037275008,306.4561097613301,35.65871024800792,NULL,NULL,NULL,43,20.968721,NULL,20.08919
2057208112660017152,306.4772283297924,35.735419761373265,NULL,NULL,NULL,59,20.819096,NULL,NULL
2057210861436847744,306.38965546467637,35.7439850250399,NULL,NULL,NULL,152,20.804554,NULL,NULL
2057212098389702016,306.38279643947914,35.789065186775744,NULL,NULL,NULL,99,20.878057,NULL,NULL
2057213468486663680,306.0584377784803,35.5754791711531,NULL,NULL,NULL,77,21.0452,NULL,19.49362
2057215637445070080,306.19062660203025,35.69769775654929,NULL,NULL,NULL,0,NULL,NULL,19.60846
2057215912318776576,306.1706168483311,35.71644276566706,NULL,NULL,NULL,79,20.946587,NULL,NULL
2057216148546630016,306.0903971002053,35.680894076347876,NULL,NULL,NULL,0,NULL,NULL,19.731945
2057217836474878080,306.00356554942795,35.69566087905114,NULL,NULL,NULL,46,18.890524,NULL,NULL
2057219451377472000,306.04065885517446,35.72728112783803,NULL,NULL,NULL,0,NULL,NULL,19.976212
